"CNTSCHID","Region","generalPISA","finlitPISA","FLindicator","ST001D01T","ST004D01T","AGE","ISCEDD","ISCEDO","BELANGN","HEDRES","WEALTH","ST013Q01TA","IMMIG","MISCED","FISCED","BMMJ1","BFMJ2","EMOSUPS","REPEAT","OUTHOURS","MMINS","LMINS","PV1MATH","PV1READ","ANXTEST","MOTIVAT","SC001Q01TA","SC048Q01NA","SC048Q02NA","SC048Q03NA","SCHSIZE","CLSIZE","RATCMP1","LEADPD","SCHAUT","EDUSHORT","STRATIO","CNTSTUID","PV1FLIT"
5600082,"Belgium: Flemish community",1,1,1,"Grade 10","Female",16,"A","General","Dutch",1.1563,1.2926,"101-200 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",45,64,1.0991,"Did not repeat a <grade>",13,250,200,495.687,542.981,0.5306,-0.8576,"A town (15 000 to about 100 000 people)",2,4,10,696,23,2.4516,1.1284,0.83,1.3336,8.2367,5606143,611.886
5600082,"Belgium: Flemish community",1,1,1,"Grade 10","Female",16,"A","Vocational","Dutch",1.1563,0.981,"More than 500 books","Native","ISCED 5B","None",25,30,-1.6136,"Did not repeat a <grade>",4,150,200,531.832,501.599,-2.505,-1.3212,"A town (15 000 to about 100 000 people)",2,4,10,696,23,2.4516,1.1284,0.83,1.3336,8.2367,5602686,539.442
5600082,"Belgium: Flemish community",1,1,1,"Grade 10","Male",16,"A","General","Dutch",1.1563,1.0226,"More than 500 books","Native","ISCED 5A, 6","ISCED 5A, 6",86,77,1.0991,"Did not repeat a <grade>",5,250,250,584.24,584.486,-0.7292,-1.6491,"A town (15 000 to about 100 000 people)",2,4,10,696,23,2.4516,1.1284,0.83,1.3336,8.2367,5605943,565.494
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"A","General","Dutch",-0.7218,-1.7773,"11-25 books","Native","ISCED 5B","ISCED 5A, 6",59,48,-0.7526,"Repeated a <grade>",8,50,50,457.724,563.555,1.4226,-0.0975,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5605911,446.717
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"C","Vocational","Another language (BEL)",0.1927,-0.0606,"0-10 books","Second-Generation","ISCED 2","ISCED 5A, 6",59,80,0.5658,"Repeated a <grade>",4,0,50,380.613,391.26,-0.6871,-0.4599,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5602973,405.471
5600083,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","Vocational","Another language (BEL)",0.0321,-0.7974,"0-10 books","Native","ISCED 3A, ISCED 4","ISCED 2",14,29,-1.3958,"Did not repeat a <grade>",10,200,200,574.766,469.776,0.1169,-0.6506,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5602847,489.565
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"C","Vocational","Dutch",-0.1108,0.87,"0-10 books","Native","ISCED 5A, 6","ISCED 5A, 6",43,25,1.0991,"Did not repeat a <grade>",11,0,200,403.859,354.241,2.5493,-1.1822,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5604628,534.039
5600083,"Belgium: Flemish community",1,1,1,"Grade 10","Male",16,"A","General","Another language (BEL)",1.1563,1.9412,"26-100 books","Second-Generation","ISCED 2","ISCED 2",71,31,1.0991,"Did not repeat a <grade>",32,250,200,514.83,346.532,0.3964,0.4631,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5603253,499.603
5600083,"Belgium: Flemish community",1,1,0,"Grade 8","Female",16,"A","General","Another language (BEL)",-1.046,-1.4941,"0-10 books","Native","ISCED 5A, 6","ISCED 5A, 6",16,44,-0.889,"Repeated a <grade>",11,200,200,352.789,329.623,0.206,-0.1651,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5604329,294.179
5600083,"Belgium: Flemish community",1,1,0,"Grade 8","Female",16,"A","General","Another language (BEL)",0.0321,-0.6549,"0-10 books","First-Generation","None","ISCED 1",16,34,0.1004,"Did not repeat a <grade>",10,90,100,380.511,290.439,-0.2968,1.3961,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5600416,267.444
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Female",15,"C","Vocational","Another language (BEL)",1.1563,-0.0284,"26-100 books","Second-Generation","ISCED 1","ISCED 2",16,46,1.0991,"Repeated a <grade>",4,0,100,309.976,388.729,-0.1955,-0.0601,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5600365,332.627
5600083,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",-0.1108,0.2436,"101-200 books","Native","ISCED 3B, C","ISCED 3B, C",22,23,-0.0202,"Did not repeat a <grade>",5,200,200,567.224,565.168,1.0016,-0.2908,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5606272,728.939
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","Vocational","Another language (BEL)",0.2156,-0.4759,"0-10 books","Second-Generation","ISCED 2","ISCED 1",16,22,1.0991,"Did not repeat a <grade>",11,150,200,382.836,294.727,0.5209,-0.0481,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5602742,432.801
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"A","General","Dutch",0.0659,-0.1894,"26-100 books","Native","ISCED 5A, 6","ISCED 3A, ISCED 4",65,57,-0.3389,"Repeated a <grade>",20,250,200,618.864,578.936,-1.3789,0.4485,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5604202,616.947
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"C","Vocational","Another language (BEL)",0.0321,-1.4116,"0-10 books","First-Generation","ISCED 5B","ISCED 3A, ISCED 4",14,12,1.0991,"Did not repeat a <grade>",13,0,200,413.054,352.433,0.662,1.8543,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5606099,362.977
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"A","Vocational","Another language (BEL)",-1.8625,0.0613,"0-10 books","Second-Generation","ISCED 3B, C","ISCED 2",43,28,-3.0789,"Repeated a <grade>",18,90,90,351.574,296.09,1.7184,-0.8313,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5604884,448.231
5600083,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Another language (BEL)",0.0321,-0.4875,"11-25 books","Second-Generation","ISCED 3B, C","ISCED 3A, ISCED 4",43,44,1.0991,"Did not repeat a <grade>",6,250,200,472.086,440.628,-1.7918,-0.2111,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5602487,598.816
5600083,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","Vocational","Dutch",1.1563,0.0813,"0-10 books","Second-Generation","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",31,35,0.1004,"Did not repeat a <grade>",11,200,200,582.556,556.234,-0.567,0.5952,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5603945,495.253
5600083,"Belgium: Flemish community",1,1,0,"Grade 8","Female",16,"A","General","Another language (BEL)",0.1576,-0.7843,"11-25 books","First-Generation","ISCED 5B","ISCED 5B",16,31,0.3821,"Repeated a <grade>",12,180,240,340.978,318.076,0.4415,0.5952,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5603803,375.406
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"A","Vocational","Dutch",0.1927,0.9576,"0-10 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",27,71,0.5658,"Repeated a <grade>",24,100,100,425.617,386.066,-1.0078,0.8598,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5600028,482.88
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Male",15,"A","General","Another language (BEL)",1.1563,0.2724,"0-10 books","Second-Generation","None","ISCED 3B, C",16,47,-1.2602,"Repeated a <grade>",10,200,200,422.404,365.304,-0.7039,0.1582,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5604409,440.395
5600083,"Belgium: Flemish community",1,1,0,"Grade 8","Male",16,"A","General","Another language (BEL)",1.1563,-0.406,"0-10 books","Second-Generation","ISCED 1","ISCED 3A, ISCED 4",16,32,0.1004,"Repeated a <grade>",7,200,200,365.663,378.919,-0.0345,-0.8771,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5603967,302.974
5600083,"Belgium: Flemish community",1,1,0,"Grade 8","Male",16,"A","General","Dutch",-0.9044,0.2045,"0-10 books","Native","ISCED 5B","ISCED 5B",53,30,-0.889,"Repeated a <grade>",1,180,240,444.598,359.766,-2.505,-1.0255,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5604616,306.587
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"C","Vocational","Another language (BEL)",-1.3402,-0.4972,"0-10 books","Native","ISCED 5A, 6","ISCED 5A, 6",16,23,-3.0789,"Repeated a <grade>",14,750,450,337.371,376.661,-2.505,-0.1651,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5603034,393.968
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"A","General","Dutch",1.1563,-1.2555,"26-100 books","Native","ISCED 5B","ISCED 3B, C",27,27,-0.0436,"Repeated a <grade>",5,240,240,589.389,573.811,0.3265,-1.454,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5606205,544.925
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","Vocational","Dutch",-0.9612,0.5106,"0-10 books","Native","ISCED 3A, ISCED 4","ISCED 2",25,24,-0.2511,"Repeated a <grade>",17,150,200,348.822,326.763,1.3578,-0.5424,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5600046,466.988
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"C","Vocational","Dutch",1.1563,1.1475,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",69,28,-1.7191,"Repeated a <grade>",22,110,110,388.984,405.048,-1.7201,0.3348,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5602505,370.995
5600083,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Another language (BEL)",0.1927,0.0461,"11-25 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",31,34,-0.889,"Did not repeat a <grade>",12,200,150,548.366,445.026,-1.7918,-0.5842,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5600778,472.755
5600083,"Belgium: Flemish community",1,1,0,"Grade 8","Male",16,"A","General","Another language (BEL)",1.1563,0.9425,"11-25 books","Native","ISCED 2","ISCED 3B, C",27,60,1.0991,"Repeated a <grade>",6,250,200,475.384,455.368,-0.0374,1.0385,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5601100,494.685
5600083,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Another language (BEL)",1.1563,-0.42,"26-100 books","Second-Generation","ISCED 3A, ISCED 4","ISCED 5B",25,44,0.5658,"Did not repeat a <grade>",13,250,200,505.155,505.645,-0.6448,-0.7791,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5602165,615.79
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"C","Vocational","Dutch",1.1563,0.0817,"26-100 books","Second-Generation","ISCED 2","ISCED 3A, ISCED 4",69,29,-1.3298,"Did not repeat a <grade>",2,0,120,408.751,435.526,0.0752,-1.0701,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5600462,422.55
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","General","Dutch",-1.3821,-0.6277,"201-500 books","Native","ISCED 3A, ISCED 4","ISCED 2",35,25,-1.7562,"Repeated a <grade>",32,220,220,513.138,416.044,0.5306,-1.4136,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5600644,518.765
5600083,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",-0.5773,0.3832,"11-25 books","Native","ISCED 5A, 6","ISCED 3A, ISCED 4",56,57,-0.2495,"Did not repeat a <grade>",33,200,200,475.629,390.105,1.4226,-0.2111,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5602477,616.666
5600083,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"C","Vocational","French",-1.0509,-0.5091,"101-200 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",27,25,-0.889,"Did not repeat a <grade>",9,120,100,473.57,475.831,-2.3047,-0.1651,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5602314,561.937
5600083,"Belgium: Flemish community",1,1,0,"Grade 8","Male",16,"A","General","Another language (BEL)",1.1563,-0.2346,"0-10 books","First-Generation","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",25,71,0.1018,"Repeated a <grade>",13,180,240,278.23,255.884,-0.2616,0.2776,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5602527,294.742
5600083,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Another language (BEL)",-0.1108,0.6837,"26-100 books","Second-Generation","ISCED 1","ISCED 3A, ISCED 4",12,22,-1.7177,"Did not repeat a <grade>",3,200,200,520.686,535.726,-2.505,0.2159,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5605338,551.377
5600083,"Belgium: Flemish community",1,1,0,"Grade 8","Male",16,"A","General","Dutch",-1.6105,-0.6749,"0-10 books","Second-Generation","ISCED 1","ISCED 3B, C",16,16,-1.7569,"Repeated a <grade>",25,200,200,418.922,374.574,-1.1929,-0.9738,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5602369,479.214
5600083,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","General","Another language (BEL)",1.1563,-0.0447,"0-10 books","First-Generation","None","ISCED 3A, ISCED 4",16,31,-0.4916,"Did not repeat a <grade>",10,200,200,466.598,451.974,-0.0345,-0.0601,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5602128,413.158
5600083,"Belgium: Flemish community",1,1,0,"Grade 8","Female",15,"A","General","Another language (BEL)",-1.1264,-1.7308,"0-10 books","First-Generation","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",25,34,-0.4263,"Did not repeat a <grade>",12,200,250,280.292,364.706,0.0244,0.1717,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5603850,262.467
5600083,"Belgium: Flemish community",1,1,1,"Grade 9","Female",16,"C","Vocational","Another language (BEL)",-1.0496,-0.4966,"0-10 books","Native","ISCED 3B, C","ISCED 1",17,31,-0.7417,"Repeated a <grade>",24,0,120,329.686,403.071,0.5209,-0.5996,"A city (100 000 to about 1 000 000 people)",32,41,38,457,13,2.4,0.1158,0.83,-0.849,7.6807,5604582,370.873
5600084,"Belgium: Flemish community",1,1,1,"Grade 10","Male",16,"A","General","Dutch",1.1563,-0.1303,"26-100 books","Native","ISCED 5A, 6","ISCED 5B",60,33,-0.3306,"Did not repeat a <grade>",34,250,150,548.11,622.741,0.7291,-1.025,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5605475,599.168
5600084,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"A","Vocational","French",1.1563,0.0154,"More than 500 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",45,26,-1.2602,"Repeated a <grade>",34,200,200,501.467,438.028,-2.505,-0.8476,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5603099,427.755
5600084,"Belgium: Flemish community",1,1,0,"Grade 10","Female",15,"A","General","Dutch",0.0321,0.5332,"26-100 books","Native","ISCED 5B","ISCED 3A, ISCED 4",59,26,-0.2495,"Did not repeat a <grade>",9,200,200,536.152,597.006,0.0752,0.705,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5605844,682.908
5600084,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","French",1.1563,2.6714,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",82,82,1.0991,"Did not repeat a <grade>",28,250,200,477.609,537.181,0.7993,-0.4363,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5600631,640.996
5600084,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",0.0321,1.4819,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",55,75,-0.2511,"Did not repeat a <grade>",5,200,200,499.165,508.763,2.5493,-0.2243,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5602944,616.509
5600084,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.0497,"26-100 books","Native","ISCED 5A, 6","ISCED 2",74,46,0.5658,"Did not repeat a <grade>",16,250,200,543.832,502.404,-0.308,-1.1822,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5604292,550.137
5600084,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,1.4461,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",41,70,-0.889,"Did not repeat a <grade>",7,250,200,696.327,624.807,-1.9346,-0.2138,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5605445,639.556
5600084,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Another language (BEL)",-0.1108,0.395,"101-200 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",44,50,1.0991,"Did not repeat a <grade>",32,200,200,529.142,465.414,0.0752,0.8598,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5602467,555.366
5600084,"Belgium: Flemish community",1,1,1,"Grade 9","Male",16,"A","General","French",0.0321,-0.0345,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",22,61,-0.2511,"Repeated a <grade>",10,250,250,606.978,597.475,-0.8371,-1.3192,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5603207,599.367
5600084,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,0.3678,"26-100 books","Native","ISCED 5A, 6","ISCED 5B",68,37,1.0991,"Did not repeat a <grade>",24,200,200,490.05,418.291,-0.7849,-1.1822,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5601919,499.68
5600084,"Belgium: Flemish community",1,1,1,"Grade 10","Male",16,"A","General","Dutch",0.2156,0.2791,"0-10 books","Native","None","ISCED 5B",31,31,-0.889,"Did not repeat a <grade>",8,100,100,601.844,599.914,1.0496,-1.4159,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5600681,610.728
5600084,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"A","General","Another language (BEL)",-1.718,-2.0861,"0-10 books","Native","None","None",18,18,-1.2602,"Did not repeat a <grade>",20,200,250,473.017,489.325,-0.0345,-1.4159,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5602816,340.128
5600084,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,0.3678,"26-100 books","Native","ISCED 5A, 6","ISCED 5B",68,37,1.0991,"Did not repeat a <grade>",7,200,200,627.527,572.232,-0.9024,-0.1756,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5602491,704.554
5600084,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,-0.2643,"101-200 books","Native","ISCED 2","ISCED 3A, ISCED 4",28,28,1.0991,"Did not repeat a <grade>",13,250,200,569.259,543.94,-0.2039,-0.7662,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5601697,580.481
5600084,"Belgium: Flemish community",1,1,0,"Grade 10","Female",15,"A","General","Dutch",1.1563,0.8695,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",69,89,-0.889,"Did not repeat a <grade>",13,200,200,521.438,494.791,0.2594,-1.4159,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5605707,514.558
5600084,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",0.0321,1.4175,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",79,65,-0.4263,"Did not repeat a <grade>",11,250,200,544.569,556.197,0.6467,0.1111,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5600080,570.428
5600084,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.632,"101-200 books","Native","ISCED 5A, 6","ISCED 2",82,15,1.0991,"Did not repeat a <grade>",35,200,200,522.317,468.104,-2.505,-1.282,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5604771,644.556
5600084,"Belgium: Flemish community",1,1,0,"Grade 9","Female",15,"A","General","Dutch",-0.5343,0.9681,"0-10 books","Native","ISCED 3B, C","ISCED 5B",35,48,-0.2511,"Repeated a <grade>",69,200,250,582.73,589.559,0.2594,-0.8771,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5604227,644.274
5600084,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","French",0.0321,-0.7623,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",55,30,-0.889,"Did not repeat a <grade>",21,250,200,493.756,550.208,0.7882,-0.8771,"A town (15 000 to about 100 000 people)",25,29,29,577,23,0.1497,-0.4247,0.83,-0.4286,11.4257,5600466,537.972
